dataset,scope_dataset,global_pca,seed,layer,eps,cc,tag,mode,k_selected,selection_reason,top_components_considered,corr_score_vs_delta_margin,n_vectors,cos_mean,cos_median,cos_p25,cos_p75,pca_path,fig_path,perturbation_type
math_mc,global,True,42,14,0.5,ambig,shared_noflip,chosen,3,top5_by_explained_variance,"0,1,2,3,4",0.07099486654928502,200,0.16626714169979095,0.15352150797843933,0.08102310448884964,0.24232326447963715,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_shared_noflip_chosen_n950.pt,results/analysis/global_topN_component_alignment_sweep/figs/math_mc__scope-global__ptype-shared_noflip__seed42__layer14__eps0.5__ambig__chosen__k3.png,shared_noflip
math_mc,global,True,42,14,0.5,ambig,shared_noflip,rejected,3,top5_by_explained_variance,"0,1,2,3,4",0.4152612409930264,200,0.11882343143224716,0.10750313848257065,0.04663362354040146,0.16713759303092957,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_shared_noflip_rejected_n600.pt,results/analysis/global_topN_component_alignment_sweep/figs/math_mc__scope-global__ptype-shared_noflip__seed42__layer14__eps0.5__ambig__rejected__k3.png,shared_noflip
math_mc,global,True,42,14,0.5,ambig,shared_noflip,rejected,3,top5_by_explained_variance,"0,1,2,3,4",0.29334988931275024,200,0.115976981818676,0.0991772711277008,0.04811376333236694,0.15540367364883423,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_shared_noflip_rejected_n800.pt,results/analysis/global_topN_component_alignment_sweep/figs/math_mc__scope-global__ptype-shared_noflip__seed42__layer14__eps0.5__ambig__rejected__k3.png,shared_noflip
math_mc,global,True,42,14,0.5,ambig,shared_noflip,rejected,3,top5_by_explained_variance,"0,1,2,3,4",0.08023621652899342,200,0.2130618542432785,0.2034231424331665,0.09578769654035568,0.3246881067752838,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_shared_noflip_rejected_n950.pt,results/analysis/global_topN_component_alignment_sweep/figs/math_mc__scope-global__ptype-shared_noflip__seed42__layer14__eps0.5__ambig__rejected__k3.png,shared_noflip
math_mc,global,True,42,14,0.5,ambig,shared_noflip,chosen,4,top5_by_explained_variance,"0,1,2,3,4",-0.3083176190902713,200,0.12634433805942535,0.12235494703054428,0.07259437441825867,0.18041260540485382,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_shared_noflip_chosen_n600.pt,results/analysis/global_topN_component_alignment_sweep/figs/math_mc__scope-global__ptype-shared_noflip__seed42__layer14__eps0.5__ambig__chosen__k4.png,shared_noflip
math_mc,global,True,42,14,0.5,ambig,shared_noflip,chosen,4,top5_by_explained_variance,"0,1,2,3,4",0.3753231906216076,200,0.15946972370147705,0.14961640536785126,0.08539604395627975,0.21486562490463257,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_shared_noflip_chosen_n800.pt,results/analysis/global_topN_component_alignment_sweep/figs/math_mc__scope-global__ptype-shared_noflip__seed42__layer14__eps0.5__ambig__chosen__k4.png,shared_noflip
math_mc,global,True,42,14,0.5,ambig,shared_noflip,chosen,4,top5_by_explained_variance,"0,1,2,3,4",-0.3222555046700033,200,0.14366082847118378,0.1425626277923584,0.08183106034994125,0.19745296239852905,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_shared_noflip_chosen_n950.pt,results/analysis/global_topN_component_alignment_sweep/figs/math_mc__scope-global__ptype-shared_noflip__seed42__layer14__eps0.5__ambig__chosen__k4.png,shared_noflip
math_mc,global,True,42,14,0.5,ambig,shared_noflip,rejected,4,top5_by_explained_variance,"0,1,2,3,4",-0.3771815181732476,200,0.19359508156776428,0.20413678884506226,0.09212442487478256,0.26685893535614014,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_shared_noflip_rejected_n600.pt,results/analysis/global_topN_component_alignment_sweep/figs/math_mc__scope-global__ptype-shared_noflip__seed42__layer14__eps0.5__ambig__rejected__k4.png,shared_noflip
math_mc,global,True,42,14,0.5,ambig,shared_noflip,rejected,4,top5_by_explained_variance,"0,1,2,3,4",-0.34980513368099014,200,0.16346845030784607,0.1530853509902954,0.08019967377185822,0.2349044382572174,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_shared_noflip_rejected_n800.pt,results/analysis/global_topN_component_alignment_sweep/figs/math_mc__scope-global__ptype-shared_noflip__seed42__layer14__eps0.5__ambig__rejected__k4.png,shared_noflip
math_mc,global,True,42,14,0.5,ambig,shared_noflip,rejected,4,top5_by_explained_variance,"0,1,2,3,4",-0.1378300165493673,200,0.11087264120578766,0.0968678891658783,0.05282053351402283,0.15517234802246094,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_shared_noflip_rejected_n950.pt,results/analysis/global_topN_component_alignment_sweep/figs/math_mc__scope-global__ptype-shared_noflip__seed42__layer14__eps0.5__ambig__rejected__k4.png,shared_noflip
mmlu,global,True,42,14,0.5,ambig,separate,chosen,0,top5_by_explained_variance,"0,1,2,3,4",0.1300808083669233,200,0.07920000702142715,0.05971307307481766,0.0315946489572525,0.09864791482686996,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_separate_chosen_n800.pt,results/analysis/global_topN_component_alignment_sweep/figs/mmlu__scope-global__ptype-separate__seed42__layer14__eps0.5__ambig__chosen__k0.png,separate
mmlu,global,True,42,14,0.5,ambig,separate,chosen,0,top5_by_explained_variance,"0,1,2,3,4",0.013395159515073307,200,0.2259208709001541,0.23274317383766174,0.15836480259895325,0.28345370292663574,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_separate_chosen_n950.pt,results/analysis/global_topN_component_alignment_sweep/figs/mmlu__scope-global__ptype-separate__seed42__layer14__eps0.5__ambig__chosen__k0.png,separate
mmlu,global,True,42,14,0.5,ambig,separate,rejected,0,top5_by_explained_variance,"0,1,2,3,4",0.10789736377961578,200,0.1863136887550354,0.1992015242576599,0.13051381707191467,0.2469034641981125,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_separate_rejected_n800.pt,results/analysis/global_topN_component_alignment_sweep/figs/mmlu__scope-global__ptype-separate__seed42__layer14__eps0.5__ambig__rejected__k0.png,separate
mmlu,global,True,42,14,0.5,ambig,separate,rejected,0,top5_by_explained_variance,"0,1,2,3,4",0.10415667406649597,200,0.2936229705810547,0.3040662407875061,0.23339331150054932,0.35277259349823,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_separate_rejected_n950.pt,results/analysis/global_topN_component_alignment_sweep/figs/mmlu__scope-global__ptype-separate__seed42__layer14__eps0.5__ambig__rejected__k0.png,separate
mmlu,global,True,42,14,0.5,ambig,separate,chosen,1,top5_by_explained_variance,"0,1,2,3,4",-0.11338250461964375,200,0.23866763710975647,0.22904859483242035,0.13403908908367157,0.3434571325778961,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_separate_chosen_n800.pt,results/analysis/global_topN_component_alignment_sweep/figs/mmlu__scope-global__ptype-separate__seed42__layer14__eps0.5__ambig__chosen__k1.png,separate
mmlu,global,True,42,14,0.5,ambig,separate,chosen,1,top5_by_explained_variance,"0,1,2,3,4",0.3811208239855226,200,0.3098645806312561,0.3235011696815491,0.28124183416366577,0.3504493236541748,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_separate_chosen_n950.pt,results/analysis/global_topN_component_alignment_sweep/figs/mmlu__scope-global__ptype-separate__seed42__layer14__eps0.5__ambig__chosen__k1.png,separate
mmlu,global,True,42,14,0.5,ambig,separate,rejected,1,top5_by_explained_variance,"0,1,2,3,4",0.011098357829681209,200,0.23303352296352386,0.2220572978258133,0.12656629085540771,0.3357912600040436,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_separate_rejected_n800.pt,results/analysis/global_topN_component_alignment_sweep/figs/mmlu__scope-global__ptype-separate__seed42__layer14__eps0.5__ambig__rejected__k1.png,separate
mmlu,global,True,42,14,0.5,ambig,separate,rejected,1,top5_by_explained_variance,"0,1,2,3,4",0.0843827608387991,200,0.27356091141700745,0.28864219784736633,0.2115824967622757,0.36549293994903564,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_separate_rejected_n950.pt,results/analysis/global_topN_component_alignment_sweep/figs/mmlu__scope-global__ptype-separate__seed42__layer14__eps0.5__ambig__rejected__k1.png,separate
mmlu,global,True,42,14,0.5,ambig,separate,chosen,2,top5_by_explained_variance,"0,1,2,3,4",-0.4015429255985305,200,0.16014888882637024,0.1335514783859253,0.07426174730062485,0.26373299956321716,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_separate_chosen_n800.pt,results/analysis/global_topN_component_alignment_sweep/figs/mmlu__scope-global__ptype-separate__seed42__layer14__eps0.5__ambig__chosen__k2.png,separate
mmlu,global,True,42,14,0.5,ambig,separate,chosen,2,top5_by_explained_variance,"0,1,2,3,4",-0.10687989224231252,200,0.16950899362564087,0.17018774151802063,0.09067225456237793,0.23880824446678162,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_separate_chosen_n950.pt,results/analysis/global_topN_component_alignment_sweep/figs/mmlu__scope-global__ptype-separate__seed42__layer14__eps0.5__ambig__chosen__k2.png,separate
mmlu,global,True,42,14,0.5,ambig,separate,rejected,2,top5_by_explained_variance,"0,1,2,3,4",-0.358353785622496,200,0.08384208381175995,0.07040660083293915,0.027260631322860718,0.11036452651023865,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_separate_rejected_n800.pt,results/analysis/global_topN_component_alignment_sweep/figs/mmlu__scope-global__ptype-separate__seed42__layer14__eps0.5__ambig__rejected__k2.png,separate
mmlu,global,True,42,14,0.5,ambig,separate,rejected,2,top5_by_explained_variance,"0,1,2,3,4",0.05254725930212076,200,0.14581763744354248,0.1186184287071228,0.0566897876560688,0.21554987132549286,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_separate_rejected_n950.pt,results/analysis/global_topN_component_alignment_sweep/figs/mmlu__scope-global__ptype-separate__seed42__layer14__eps0.5__ambig__rejected__k2.png,separate
mmlu,global,True,42,14,0.5,ambig,separate,chosen,3,top5_by_explained_variance,"0,1,2,3,4",-0.04057834536846465,200,0.05993201211094856,0.05074496939778328,0.024516424164175987,0.07788079977035522,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_separate_chosen_n800.pt,results/analysis/global_topN_component_alignment_sweep/figs/mmlu__scope-global__ptype-separate__seed42__layer14__eps0.5__ambig__chosen__k3.png,separate
mmlu,global,True,42,14,0.5,ambig,separate,chosen,3,top5_by_explained_variance,"0,1,2,3,4",0.3082259952122006,200,0.30036887526512146,0.30453723669052124,0.25990015268325806,0.3417593240737915,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_separate_chosen_n950.pt,results/analysis/global_topN_component_alignment_sweep/figs/mmlu__scope-global__ptype-separate__seed42__layer14__eps0.5__ambig__chosen__k3.png,separate
mmlu,global,True,42,14,0.5,ambig,separate,rejected,3,top5_by_explained_variance,"0,1,2,3,4",0.12720109757431608,200,0.12995636463165283,0.12418535351753235,0.05299479141831398,0.1776912659406662,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_separate_rejected_n800.pt,results/analysis/global_topN_component_alignment_sweep/figs/mmlu__scope-global__ptype-separate__seed42__layer14__eps0.5__ambig__rejected__k3.png,separate
mmlu,global,True,42,14,0.5,ambig,separate,rejected,3,top5_by_explained_variance,"0,1,2,3,4",-0.35671273181615953,200,0.12007790803909302,0.11267290264368057,0.060920313000679016,0.16893845796585083,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_separate_rejected_n950.pt,results/analysis/global_topN_component_alignment_sweep/figs/mmlu__scope-global__ptype-separate__seed42__layer14__eps0.5__ambig__rejected__k3.png,separate
mmlu,global,True,42,14,0.5,ambig,separate,chosen,4,top5_by_explained_variance,"0,1,2,3,4",0.3924841492920323,200,0.1616266965866089,0.1632293462753296,0.11568688601255417,0.20769518613815308,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_separate_chosen_n800.pt,results/analysis/global_topN_component_alignment_sweep/figs/mmlu__scope-global__ptype-separate__seed42__layer14__eps0.5__ambig__chosen__k4.png,separate
mmlu,global,True,42,14,0.5,ambig,separate,chosen,4,top5_by_explained_variance,"0,1,2,3,4",0.3383133444485797,200,0.10935521870851517,0.09265881776809692,0.042071159929037094,0.1567128300666809,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_separate_chosen_n950.pt,results/analysis/global_topN_component_alignment_sweep/figs/mmlu__scope-global__ptype-separate__seed42__layer14__eps0.5__ambig__chosen__k4.png,separate
mmlu,global,True,42,14,0.5,ambig,separate,rejected,4,top5_by_explained_variance,"0,1,2,3,4",0.14332241953041502,200,0.08785417675971985,0.08696432411670685,0.04453641548752785,0.12616874277591705,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_separate_rejected_n800.pt,results/analysis/global_topN_component_alignment_sweep/figs/mmlu__scope-global__ptype-separate__seed42__layer14__eps0.5__ambig__rejected__k4.png,separate
mmlu,global,True,42,14,0.5,ambig,separate,rejected,4,top5_by_explained_variance,"0,1,2,3,4",0.0929783904700325,200,0.07556679099798203,0.06829480826854706,0.030505213886499405,0.10780323296785355,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_separate_rejected_n950.pt,results/analysis/global_topN_component_alignment_sweep/figs/mmlu__scope-global__ptype-separate__seed42__layer14__eps0.5__ambig__rejected__k4.png,separate
mmlu,global,True,42,14,0.5,ambig,shared_flip,chosen,0,top5_by_explained_variance,"0,1,2,3,4",0.1868088960849477,200,0.07830144464969635,0.05874721705913544,0.024075571447610855,0.10716700553894043,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_shared_flip_chosen_n800.pt,results/analysis/global_topN_component_alignment_sweep/figs/mmlu__scope-global__ptype-shared_flip__seed42__layer14__eps0.5__ambig__chosen__k0.png,shared_flip
mmlu,global,True,42,14,0.5,ambig,shared_flip,chosen,0,top5_by_explained_variance,"0,1,2,3,4",0.11395939673189714,200,0.18476049602031708,0.18557675182819366,0.11955629289150238,0.23845262825489044,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_shared_flip_chosen_n950.pt,results/analysis/global_topN_component_alignment_sweep/figs/mmlu__scope-global__ptype-shared_flip__seed42__layer14__eps0.5__ambig__chosen__k0.png,shared_flip
mmlu,global,True,42,14,0.5,ambig,shared_flip,rejected,0,top5_by_explained_variance,"0,1,2,3,4",0.19314853117816547,200,0.16782674193382263,0.17643636465072632,0.11735305190086365,0.21842597424983978,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_shared_flip_rejected_n800.pt,results/analysis/global_topN_component_alignment_sweep/figs/mmlu__scope-global__ptype-shared_flip__seed42__layer14__eps0.5__ambig__rejected__k0.png,shared_flip
mmlu,global,True,42,14,0.5,ambig,shared_flip,rejected,0,top5_by_explained_variance,"0,1,2,3,4",0.11794287357263,200,0.28115519881248474,0.2873389422893524,0.22360126674175262,0.34199902415275574,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_shared_flip_rejected_n950.pt,results/analysis/global_topN_component_alignment_sweep/figs/mmlu__scope-global__ptype-shared_flip__seed42__layer14__eps0.5__ambig__rejected__k0.png,shared_flip
mmlu,global,True,42,14,0.5,ambig,shared_flip,chosen,1,top5_by_explained_variance,"0,1,2,3,4",-0.042175140452385865,200,0.24116991460323334,0.22936204075813293,0.13622500002384186,0.3561711013317108,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_shared_flip_chosen_n800.pt,results/analysis/global_topN_component_alignment_sweep/figs/mmlu__scope-global__ptype-shared_flip__seed42__layer14__eps0.5__ambig__chosen__k1.png,shared_flip
mmlu,global,True,42,14,0.5,ambig,shared_flip,chosen,1,top5_by_explained_variance,"0,1,2,3,4",0.2598433533703858,200,0.30013325810432434,0.3117159903049469,0.25788938999176025,0.35381051898002625,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_shared_flip_chosen_n950.pt,results/analysis/global_topN_component_alignment_sweep/figs/mmlu__scope-global__ptype-shared_flip__seed42__layer14__eps0.5__ambig__chosen__k1.png,shared_flip
mmlu,global,True,42,14,0.5,ambig,shared_flip,rejected,1,top5_by_explained_variance,"0,1,2,3,4",0.10516026165320651,200,0.20963434875011444,0.19827543199062347,0.11465153843164444,0.2985396981239319,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_shared_flip_rejected_n800.pt,results/analysis/global_topN_component_alignment_sweep/figs/mmlu__scope-global__ptype-shared_flip__seed42__layer14__eps0.5__ambig__rejected__k1.png,shared_flip
mmlu,global,True,42,14,0.5,ambig,shared_flip,rejected,1,top5_by_explained_variance,"0,1,2,3,4",0.14383770431749893,200,0.26944786310195923,0.282090961933136,0.18641191720962524,0.3567322790622711,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_shared_flip_rejected_n950.pt,results/analysis/global_topN_component_alignment_sweep/figs/mmlu__scope-global__ptype-shared_flip__seed42__layer14__eps0.5__ambig__rejected__k1.png,shared_flip
mmlu,global,True,42,14,0.5,ambig,shared_flip,chosen,2,top5_by_explained_variance,"0,1,2,3,4",0.379456244486032,200,0.1321730613708496,0.11203718185424805,0.0540677085518837,0.20484015345573425,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_shared_flip_chosen_n800.pt,results/analysis/global_topN_component_alignment_sweep/figs/mmlu__scope-global__ptype-shared_flip__seed42__layer14__eps0.5__ambig__chosen__k2.png,shared_flip
mmlu,global,True,42,14,0.5,ambig,shared_flip,chosen,2,top5_by_explained_variance,"0,1,2,3,4",-0.03701772838811604,200,0.1542883962392807,0.14712458848953247,0.07396949827671051,0.23231658339500427,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_shared_flip_chosen_n950.pt,results/analysis/global_topN_component_alignment_sweep/figs/mmlu__scope-global__ptype-shared_flip__seed42__layer14__eps0.5__ambig__chosen__k2.png,shared_flip
mmlu,global,True,42,14,0.5,ambig,shared_flip,rejected,2,top5_by_explained_variance,"0,1,2,3,4",-0.33839802109409245,200,0.09899789094924927,0.08638078719377518,0.02704802341759205,0.15533894300460815,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_shared_flip_rejected_n800.pt,results/analysis/global_topN_component_alignment_sweep/figs/mmlu__scope-global__ptype-shared_flip__seed42__layer14__eps0.5__ambig__rejected__k2.png,shared_flip
mmlu,global,True,42,14,0.5,ambig,shared_flip,rejected,2,top5_by_explained_variance,"0,1,2,3,4",-0.1759214883600053,200,0.1357296109199524,0.11068382859230042,0.052702635526657104,0.2046651840209961,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_shared_flip_rejected_n950.pt,results/analysis/global_topN_component_alignment_sweep/figs/mmlu__scope-global__ptype-shared_flip__seed42__layer14__eps0.5__ambig__rejected__k2.png,shared_flip
mmlu,global,True,42,14,0.5,ambig,shared_flip,chosen,3,top5_by_explained_variance,"0,1,2,3,4",-0.004439279001273224,200,0.0735824853181839,0.057130515575408936,0.02473541349172592,0.09356524050235748,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_shared_flip_chosen_n800.pt,results/analysis/global_topN_component_alignment_sweep/figs/mmlu__scope-global__ptype-shared_flip__seed42__layer14__eps0.5__ambig__chosen__k3.png,shared_flip
mmlu,global,True,42,14,0.5,ambig,shared_flip,chosen,3,top5_by_explained_variance,"0,1,2,3,4",0.37596205415503614,200,0.19737747311592102,0.20357289910316467,0.11788129806518555,0.2718202471733093,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_shared_flip_chosen_n950.pt,results/analysis/global_topN_component_alignment_sweep/figs/mmlu__scope-global__ptype-shared_flip__seed42__layer14__eps0.5__ambig__chosen__k3.png,shared_flip
mmlu,global,True,42,14,0.5,ambig,shared_flip,rejected,3,top5_by_explained_variance,"0,1,2,3,4",-0.03711964620676019,200,0.14443618059158325,0.14171284437179565,0.07755964249372482,0.18829810619354248,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_shared_flip_rejected_n800.pt,results/analysis/global_topN_component_alignment_sweep/figs/mmlu__scope-global__ptype-shared_flip__seed42__layer14__eps0.5__ambig__rejected__k3.png,shared_flip
mmlu,global,True,42,14,0.5,ambig,shared_flip,rejected,3,top5_by_explained_variance,"0,1,2,3,4",-0.3165549208743372,200,0.18696090579032898,0.1873173713684082,0.11097919940948486,0.2517094910144806,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_shared_flip_rejected_n950.pt,results/analysis/global_topN_component_alignment_sweep/figs/mmlu__scope-global__ptype-shared_flip__seed42__layer14__eps0.5__ambig__rejected__k3.png,shared_flip
mmlu,global,True,42,14,0.5,ambig,shared_flip,chosen,4,top5_by_explained_variance,"0,1,2,3,4",-0.02149399696296002,200,0.05525772273540497,0.03212595358490944,0.013297054916620255,0.05944066494703293,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_shared_flip_chosen_n800.pt,results/analysis/global_topN_component_alignment_sweep/figs/mmlu__scope-global__ptype-shared_flip__seed42__layer14__eps0.5__ambig__chosen__k4.png,shared_flip
mmlu,global,True,42,14,0.5,ambig,shared_flip,chosen,4,top5_by_explained_variance,"0,1,2,3,4",0.11986606312347547,200,0.06779835373163223,0.049291349947452545,0.02849251590669155,0.09564085304737091,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_shared_flip_chosen_n950.pt,results/analysis/global_topN_component_alignment_sweep/figs/mmlu__scope-global__ptype-shared_flip__seed42__layer14__eps0.5__ambig__chosen__k4.png,shared_flip
mmlu,global,True,42,14,0.5,ambig,shared_flip,rejected,4,top5_by_explained_variance,"0,1,2,3,4",-0.047061082969899894,200,0.10526575148105621,0.0827447697520256,0.054758135229349136,0.12318643182516098,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_shared_flip_rejected_n800.pt,results/analysis/global_topN_component_alignment_sweep/figs/mmlu__scope-global__ptype-shared_flip__seed42__layer14__eps0.5__ambig__rejected__k4.png,shared_flip
mmlu,global,True,42,14,0.5,ambig,shared_flip,rejected,4,top5_by_explained_variance,"0,1,2,3,4",-0.1607799412521185,200,0.06781552731990814,0.051302649080753326,0.02461792714893818,0.0902925506234169,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_shared_flip_rejected_n950.pt,results/analysis/global_topN_component_alignment_sweep/figs/mmlu__scope-global__ptype-shared_flip__seed42__layer14__eps0.5__ambig__rejected__k4.png,shared_flip
mmlu,global,True,42,14,0.5,ambig,shared_noflip,chosen,0,top5_by_explained_variance,"0,1,2,3,4",-0.6609965674059434,200,0.5595530867576599,0.6603721976280212,0.3041660487651825,0.7466808557510376,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_shared_noflip_chosen_n800.pt,results/analysis/global_topN_component_alignment_sweep/figs/mmlu__scope-global__ptype-shared_noflip__seed42__layer14__eps0.5__ambig__chosen__k0.png,shared_noflip
mmlu,global,True,42,14,0.5,ambig,shared_noflip,chosen,0,top5_by_explained_variance,"0,1,2,3,4",-0.6622181691175435,200,0.5699435472488403,0.6859471797943115,0.30254578590393066,0.7588509917259216,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_shared_noflip_chosen_n950.pt,results/analysis/global_topN_component_alignment_sweep/figs/mmlu__scope-global__ptype-shared_noflip__seed42__layer14__eps0.5__ambig__chosen__k0.png,shared_noflip
mmlu,global,True,42,14,0.5,ambig,shared_noflip,rejected,0,top5_by_explained_variance,"0,1,2,3,4",-0.6078116976040547,200,0.5193443894386292,0.5982367992401123,0.32527101039886475,0.6817895174026489,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_shared_noflip_rejected_n800.pt,results/analysis/global_topN_component_alignment_sweep/figs/mmlu__scope-global__ptype-shared_noflip__seed42__layer14__eps0.5__ambig__rejected__k0.png,shared_noflip
mmlu,global,True,42,14,0.5,ambig,shared_noflip,rejected,0,top5_by_explained_variance,"0,1,2,3,4",-0.6212601853330225,200,0.5483576059341431,0.6502543687820435,0.3200276792049408,0.7220352292060852,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_shared_noflip_rejected_n950.pt,results/analysis/global_topN_component_alignment_sweep/figs/mmlu__scope-global__ptype-shared_noflip__seed42__layer14__eps0.5__ambig__rejected__k0.png,shared_noflip
mmlu,global,True,42,14,0.5,ambig,shared_noflip,chosen,1,top5_by_explained_variance,"0,1,2,3,4",-0.401599215396057,200,0.2160489708185196,0.19037410616874695,0.09798286855220795,0.29798150062561035,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_shared_noflip_chosen_n800.pt,results/analysis/global_topN_component_alignment_sweep/figs/mmlu__scope-global__ptype-shared_noflip__seed42__layer14__eps0.5__ambig__chosen__k1.png,shared_noflip
mmlu,global,True,42,14,0.5,ambig,shared_noflip,chosen,1,top5_by_explained_variance,"0,1,2,3,4",-0.2871362764882757,200,0.16316507756710052,0.12969595193862915,0.057917747646570206,0.25179359316825867,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_shared_noflip_chosen_n950.pt,results/analysis/global_topN_component_alignment_sweep/figs/mmlu__scope-global__ptype-shared_noflip__seed42__layer14__eps0.5__ambig__chosen__k1.png,shared_noflip
mmlu,global,True,42,14,0.5,ambig,shared_noflip,rejected,1,top5_by_explained_variance,"0,1,2,3,4",-0.45314703960960995,200,0.3371867835521698,0.36321666836738586,0.2064080685377121,0.4677700996398926,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_shared_noflip_rejected_n800.pt,results/analysis/global_topN_component_alignment_sweep/figs/mmlu__scope-global__ptype-shared_noflip__seed42__layer14__eps0.5__ambig__rejected__k1.png,shared_noflip
mmlu,global,True,42,14,0.5,ambig,shared_noflip,rejected,1,top5_by_explained_variance,"0,1,2,3,4",-0.35787630971699497,200,0.2625976800918579,0.29282641410827637,0.14527654647827148,0.37208402156829834,results/outputs/global_verify_components/pca/pca_global_train_seed42_layer14_eps0.5_k10_ambig_shared_noflip_rejected_n950.pt,results/analysis/global_topN_component_alignment_sweep/figs/mmlu__scope-global__ptype-shared_noflip__seed42__layer14__eps0.5__ambig__rejected__k1.png,shared_noflip
